Subject Area,Mapping Name,From Component Type ,From Component Name,From Field Name,To Component Type ,To Component Name,To Field Name,Unused/Unconnected Mapping
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,call_dt,Expression,exp_Member_Diary_Active,call_dt,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,cust_id,Expression,exp_Member_Diary_Active,cust_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_lst_nm,Expression,exp_Member_Diary_Active,calr_lst_nm,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_frst_nm,Expression,exp_Member_Diary_Active,calr_frst_nm,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_mid_nm,Expression,exp_Member_Diary_Active,calr_mid_nm,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_cntry_cd,Expression,exp_Member_Diary_Active,calr_cntry_cd,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_area_cd,Expression,exp_Member_Diary_Active,calr_area_cd,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_xchg_cd,Expression,exp_Member_Diary_Active,calr_xchg_cd,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_ln_cd,Expression,exp_Member_Diary_Active,calr_ln_cd,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_ext_cd,Expression,exp_Member_Diary_Active,calr_ext_cd,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_ctgy_cd,Expression,exp_Member_Diary_Active,calr_ctgy_cd,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,apl_id,Target Definition,Member_Conditions_ff,apl_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,med_req_id,Target Definition,Member_Conditions_ff,med_req_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,mslct_val_ctgy_num,Target Definition,Member_Conditions_ff,mslct_val_ctgy_num,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,strtrak_char_val_cd,Target Definition,Member_Conditions_ff,strtrak_char_val_cd,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,crt_id,Target Definition,Member_Conditions_ff,crt_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,crt_ts,Target Definition,Member_Conditions_ff,crt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,updt_id,Target Definition,Member_Conditions_ff,updt_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,updt_ts,Target Definition,Member_Conditions_ff,updt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,rplc_svr_del_ind,Target Definition,Member_Conditions_ff,rplc_svr_del_ind,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,rplc_svr_own_id,Target Definition,Member_Conditions_ff,rplc_svr_own_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,rplc_svr_updt_ts,Target Definition,Member_Conditions_ff,rplc_svr_updt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,DTL_ACTION,Target Definition,Member_Conditions_ff,DTL_ACTION,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,cust_2_id,Target Definition,Member_Conditions_ff,cust2_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_Member_Conditions_Active,strtrak_char_val_desc,Target Definition,Member_Conditions_ff,strtrak_char_val_desc,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tstapl,cust_2_id,Source Qualifier,SQ_tststrtrak_cd,cust_2_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tststrtrak_cd,crt_ts,Source Qualifier,SQ_tststrtrak_cd,crt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tststrtrak_cd,updt_id,Source Qualifier,SQ_tststrtrak_cd,updt_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tststrtrak_cd,updt_ts,Source Qualifier,SQ_tststrtrak_cd,updt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tststrtrak_cd,rplc_svr_del_ind,Source Qualifier,SQ_tststrtrak_cd,rplc_svr_del_ind,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tststrtrak_cd,rplc_svr_own_id,Source Qualifier,SQ_tststrtrak_cd,rplc_svr_own_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tststrtrak_cd,rplc_svr_updt_ts,Source Qualifier,SQ_tststrtrak_cd,rplc_svr_updt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tststrtrak_cd,apl_id,Source Qualifier,SQ_tststrtrak_cd,apl_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tststrtrak_cd,med_req_id,Source Qualifier,SQ_tststrtrak_cd,med_req_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tststrtrak_cd,mslct_val_ctgy_num,Source Qualifier,SQ_tststrtrak_cd,mslct_val_ctgy_num,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tststrtrak_cd,strtrak_char_val_cd,Source Qualifier,SQ_tststrtrak_cd,strtrak_char_val_cd,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tststrtrak_cd,crt_id,Source Qualifier,SQ_tststrtrak_cd,crt_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Definition,tcodedecode,v_decode,Source Qualifier,SQ_tststrtrak_cd,v_decode,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,apl_id,Expression,exp_Member_Conditions_Active,apl_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,med_req_id,Expression,exp_Member_Conditions_Active,med_req_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,mslct_val_ctgy_num,Expression,exp_Member_Conditions_Active,mslct_val_ctgy_num,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,strtrak_char_val_cd,Expression,exp_Member_Conditions_Active,strtrak_char_val_cd,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,crt_id,Expression,exp_Member_Conditions_Active,crt_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,crt_ts,Expression,exp_Member_Conditions_Active,crt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,updt_id,Expression,exp_Member_Conditions_Active,updt_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,updt_ts,Expression,exp_Member_Conditions_Active,updt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,rplc_svr_del_ind,Expression,exp_Member_Conditions_Active,rplc_svr_del_ind,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,rplc_svr_own_id,Expression,exp_Member_Conditions_Active,rplc_svr_own_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,rplc_svr_updt_ts,Expression,exp_Member_Conditions_Active,rplc_svr_updt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,cust_2_id,Expression,exp_Member_Conditions_Active,cust_2_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Aggregator,agg_Duplicate_Removal,v_decode,Expression,exp_Member_Conditions_Active,strtrak_char_val_desc,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,apl_id,Aggregator,agg_Duplicate_Removal,apl_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,mslct_val_ctgy_num,Aggregator,agg_Duplicate_Removal,mslct_val_ctgy_num,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,strtrak_char_val_cd,Aggregator,agg_Duplicate_Removal,strtrak_char_val_cd,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,cust_2_id,Aggregator,agg_Duplicate_Removal,cust_2_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,updt_ts,Aggregator,agg_Duplicate_Removal,updt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,med_req_id,Aggregator,agg_Duplicate_Removal,med_req_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,crt_id,Aggregator,agg_Duplicate_Removal,crt_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,crt_ts,Aggregator,agg_Duplicate_Removal,crt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,updt_id,Aggregator,agg_Duplicate_Removal,updt_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,rplc_svr_del_ind,Aggregator,agg_Duplicate_Removal,rplc_svr_del_ind,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,rplc_svr_own_id,Aggregator,agg_Duplicate_Removal,rplc_svr_own_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,rplc_svr_updt_ts,Aggregator,agg_Duplicate_Removal,rplc_svr_updt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Expression,exp_tststrtrak_cd,v_decode,Aggregator,agg_Duplicate_Removal,v_decode,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,apl_id,Expression,exp_tststrtrak_cd,apl_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,mslct_val_ctgy_num,Expression,exp_tststrtrak_cd,mslct_val_ctgy_num,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,strtrak_char_val_cd,Expression,exp_tststrtrak_cd,strtrak_char_val_cd,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,cust_2_id,Expression,exp_tststrtrak_cd,cust_2_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,updt_ts,Expression,exp_tststrtrak_cd,updt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,med_req_id,Expression,exp_tststrtrak_cd,med_req_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,crt_id,Expression,exp_tststrtrak_cd,crt_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,crt_ts,Expression,exp_tststrtrak_cd,crt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,updt_id,Expression,exp_tststrtrak_cd,updt_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,rplc_svr_del_ind,Expression,exp_tststrtrak_cd,rplc_svr_del_ind,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,rplc_svr_own_id,Expression,exp_tststrtrak_cd,rplc_svr_own_id,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,rplc_svr_updt_ts,Expression,exp_tststrtrak_cd,rplc_svr_updt_ts,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Active_One_Time_Extraction,Source Qualifier,SQ_tststrtrak_cd,v_decode,Expression,exp_tststrtrak_cd,v_decode,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Filter,FIL_tststrtrak_cd,KEY_FIELD_FIRST,Target Definition,Member_Conditions_delta_ff,KEY_FIELD_FIRST,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Filter,FIL_tststrtrak_cd,NONKEY_FIELD_FIRST,Target Definition,Member_Conditions_delta_ff,NONKEY_FIELD_FIRST,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Filter,FIL_tststrtrak_cd,KEY_FIELD_SECOND,Target Definition,Member_Conditions_delta_ff,KEY_FIELD_SECOND,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Filter,FIL_tststrtrak_cd,NONKEY_FIELD_SECOND,Target Definition,Member_Conditions_delta_ff,NONKEY_FIELD_SECOND,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Filter,FIL_tststrtrak_cd,KEY_FIELD_THIRD,Target Definition,Member_Conditions_delta_ff,KEY_FIELD_THIRD,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Filter,FIL_tststrtrak_cd,NONKEY_FIELD_THIRD,Target Definition,Member_Conditions_delta_ff,NONKEY_FIELD_THIRD,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Filter,FIL_tststrtrak_cd,DTL_ACTION,Target Definition,Member_Conditions_delta_ff,DTL_ACTION,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Definition,tststrtrak_cd_PREV,DATA,Source Qualifier,SQ_tststrtrak_cd_PREV,DATA,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Definition,tststrtrak_cd_CURR,DATA,Source Qualifier,SQ_tststrtrak_cd_CURR,DATA,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd,KEY_FIELD_FIRST,Filter,FIL_tststrtrak_cd,KEY_FIELD_FIRST,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd,NONKEY_FIELD_FIRST,Filter,FIL_tststrtrak_cd,NONKEY_FIELD_FIRST,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd,KEY_FIELD_SECOND,Filter,FIL_tststrtrak_cd,KEY_FIELD_SECOND,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd,NONKEY_FIELD_SECOND,Filter,FIL_tststrtrak_cd,NONKEY_FIELD_SECOND,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd,KEY_FIELD_THIRD,Filter,FIL_tststrtrak_cd,KEY_FIELD_THIRD,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd,NONKEY_FIELD_THIRD,Filter,FIL_tststrtrak_cd,NONKEY_FIELD_THIRD,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd,DTL_ACTION,Filter,FIL_tststrtrak_cd,DTL_ACTION,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_PREV,DATA,Expression,EXP_tststrtrak_cd_PREV,DATA,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd_PREV,KEY_FIELD_O,Sorter,SRT_tststrtrak_cd_PREV,KEY_FIELD_O,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd_PREV,NONKEY_FIELD_O,Sorter,SRT_tststrtrak_cd_PREV,NONKEY_FIELD_O,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Source Qualifier,SQ_tststrtrak_cd_CURR,DATA,Expression,EXP_tststrtrak_cd_CURR,DATA,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd_CURR,KEY_FIELD_O,Sorter,SRT_tststrtrak_cd_CURR,KEY_FIELD_O,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Expression,EXP_tststrtrak_cd_CURR,NONKEY_FIELD_O,Sorter,SRT_tststrtrak_cd_CURR,NONKEY_FIELD_O,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_PREV,KEY_FIELD_O,Joiner,JNR_tststrtrak_cd,KEY_FIELD_PREV,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_PREV,NONKEY_FIELD_O,Joiner,JNR_tststrtrak_cd,NONKEY_FIELD_PREV,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_CURR,KEY_FIELD_O,Joiner,JNR_tststrtrak_cd,KEY_FIELD_CURR,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Sorter,SRT_tststrtrak_cd_CURR,NONKEY_FIELD_O,Joiner,JNR_tststrtrak_cd,NONKEY_FIELD_CURR,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,KEY_FIELD_PREV,Expression,EXP_tststrtrak_cd,KEY_FIELD_PREV,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,NONKEY_FIELD_PREV,Expression,EXP_tststrtrak_cd,NONKEY_FIELD_PREV,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,KEY_FIELD_CURR,Expression,EXP_tststrtrak_cd,KEY_FIELD_CURR,NO
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Conditions_Delta_Data_Extraction,Joiner,JNR_tststrtrak_cd,NONKEY_FIELD_CURR,Expression,EXP_tststrtrak_cd,NONKEY_FIELD_CURR,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_DATE_46,Target Definition,Accounting_ff,FD_CF_A_TRANS_DATE_46,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_REPT_NUMBER_47,Target Definition,Accounting_ff,FD_CF_A_TRANS_REPT_NUMBER_47,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_SUB_DIVISION_47,Target Definition,Accounting_ff,FD_CF_A_TRANS_SUB_DIVISION_47,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_DATE_47,Target Definition,Accounting_ff,FD_CF_A_TRANS_DATE_47,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_REPT_NUMBER_48,Target Definition,Accounting_ff,FD_CF_A_TRANS_REPT_NUMBER_48,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_SUB_DIVISION_48,Target Definition,Accounting_ff,FD_CF_A_TRANS_SUB_DIVISION_48,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_DATE_48,Target Definition,Accounting_ff,FD_CF_A_TRANS_DATE_48,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_REPT_NUMBER_49,Target Definition,Accounting_ff,FD_CF_A_TRANS_REPT_NUMBER_49,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_SUB_DIVISION_49,Target Definition,Accounting_ff,FD_CF_A_TRANS_SUB_DIVISION_49,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_DATE_49,Target Definition,Accounting_ff,FD_CF_A_TRANS_DATE_49,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_REPT_NUMBER_50,Target Definition,Accounting_ff,FD_CF_A_TRANS_REPT_NUMBER_50,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_SUB_DIVISION_50,Target Definition,Accounting_ff,FD_CF_A_TRANS_SUB_DIVISION_50,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_DATE_50,Target Definition,Accounting_ff,FD_CF_A_TRANS_DATE_50,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_REPT_NUMBER_51,Target Definition,Accounting_ff,FD_CF_A_TRANS_REPT_NUMBER_51,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_SUB_DIVISION_51,Target Definition,Accounting_ff,FD_CF_A_TRANS_SUB_DIVISION_51,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_DATE_51,Target Definition,Accounting_ff,FD_CF_A_TRANS_DATE_51,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_REPT_NUMBER_52,Target Definition,Accounting_ff,FD_CF_A_TRANS_REPT_NUMBER_52,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_SUB_DIVISION_52,Target Definition,Accounting_ff,FD_CF_A_TRANS_SUB_DIVISION_52,NO
MetLife_p2_CSC_GroupLife,m_GBS_CONTROL_ACCOUNTING_One_Time_Extraction,Expression,exp_Accounting,FD_CF_A_TRANS_DATE_52,Target Definition,Accounting_ff,FD_CF_A_TRANS_DATE_52,NO
